target_load,offered_load,arrival_span_days,policy,expected_lost_H,expected_lost_H_se,expected_lost,expected_lost_se,weighted_loss,weighted_loss_se,total_cost,total_cost_se,cost_per_therapy,cost_per_therapy_se,mean_hold_H,mean_hold_M,mean_hold_L,treated,lost,failures,recollections,spillover,spillover_share,lost_gate_recollection,lost_k_remake,lost_backstop,idle_slot_days,n_rep
1.0,0.9943,88,adaptive_mpc,2.4004604672201837,0.056364496244346744,4.063504428044849,0.07133683660342532,9.950566382505182,0.18040782354491913,8739824.700000001,18707.67524007622,87516.03261010101,196.50243142545048,0.8866666666666667,2.2116666666666664,16.67111111111111,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.2,0.012,0.0,0.13333333333333333,0.0,0.0,30
1.15,1.1513,76,fifo,3.619580638945789,0.11131218495895119,5.53080480603859,0.13039490708806636,14.195665451151907,0.36393490093923414,8733264.500000002,17503.166383963577,87599.2562268673,216.01445442796458,11.546666666666665,9.419166666666666,10.123333333333333,99.7,0.3,16.1,15.8,1.0,0.01,0.2,0.1,0.0,0.0,30
1.15,1.1513,76,survival_index,2.3934297782214076,0.05563368581471024,4.322790878108213,0.07340379106600643,10.30085565759249,0.18283888889673977,8739824.700000001,18707.67524007622,87516.03261010101,196.50243142545048,0.8466666666666666,4.468333333333334,28.144444444444446,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.1333333333333333,0.011333333333333334,0.0,0.13333333333333333,0.0,0.0,30
1.15,1.1513,76,static_survival,3.486883733712962,0.1454230372772894,5.418800424185341,0.15641216251065607,13.766931072170689,0.4531312942114137,8720266.700000001,16975.130008497796,87853.86744324032,239.81297235203684,7.98,8.53,15.28111111111111,99.26666666666667,0.7333333333333333,16.1,15.366666666666667,0.8333333333333334,0.008333333333333333,0.6666666666666666,0.06666666666666667,0.0,0.0,30
1.15,1.1513,76,adaptive_mpc,2.3934297782214076,0.05563368581471024,4.323634698019475,0.07344793621427484,10.301474244613157,0.18298844253285987,8739824.700000001,18707.67524007622,87516.03261010101,196.50243142545048,0.8466666666666666,4.463333333333334,28.220000000000002,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.1333333333333333,0.011333333333333334,0.0,0.13333333333333333,0.0,0.0,30
1.3,1.306,67,fifo,4.098395858397494,0.12748746907252384,6.240974596685133,0.14610737305745383,16.040073791818656,0.41265841982577944,8730430.700000001,16841.434434521867,87660.66418415448,231.2685252113573,15.651111111111112,13.206666666666667,13.995555555555557,99.6,0.4,16.1,15.7,0.8333333333333334,0.008333333333333333,0.3,0.1,0.0,0.0,30
1.3,1.306,67,survival_index,2.5263120032901702,0.05558909225277511,4.6712176046423926,0.07512317389827972,11.002799547383098,0.18581920566666577,8739824.700000001,18707.67524007622,87516.03261010101,196.50243142545048,2.108888888888889,6.354166666666667,37.25666666666667,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.0666666666666667,0.010666666666666666,0.0,0.13333333333333333,0.0,0.0,30
1.3,1.306,67,static_survival,4.026616545190455,0.15773320009286768,6.180473614980181,0.16713398026449663,15.775163282261762,0.4876222224496882,8715490.033333335,16807.97684076617,87925.3420992013,250.881085853208,12.397777777777778,12.081666666666667,19.16444444444444,99.13333333333334,0.8666666666666667,16.066666666666666,15.2,0.7,0.007,0.8333333333333334,0.03333333333333333,0.0,0.0,30
1.3,1.306,67,adaptive_mpc,2.526194707539051,0.055330511675303236,4.670607372839496,0.07477554800218483,11.001614800240024,0.18487720097536298,8739824.700000001,18707.67524007622,87516.03261010101,196.50243142545048,2.1077777777777778,6.345833333333333,37.24555555555556,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.0666666666666667,0.010666666666666666,0.0,0.13333333333333333,0.0,0.0,30
1.5,1.5086,58,fifo,4.6894482443886885,0.14175062479103817,7.059701910807857,0.15578916074774685,18.209478028424986,0.44826558398297933,8721112.033333335,17030.28758321738,87803.89107186148,240.87359599927888,19.706666666666667,16.850833333333334,18.185555555555556,99.33333333333333,0.6666666666666666,16.033333333333335,15.366666666666667,0.7333333333333333,0.007333333333333333,0.5666666666666667,0.1,0.0,0.0,30
1.5,1.5086,58,survival_index,2.4581545313639057,0.05608462552440774,4.86021701941477,0.07966250905345487,11.16583104122407,0.1959534438823108,8739824.700000001,18707.67524007622,87516.03261010101,196.50243142545048,1.4433333333333331,8.731666666666666,47.72666666666667,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.1333333333333333,0.011333333333333334,0.0,0.13333333333333333,0.0,0.0,30
1.5,1.5086,58,static_survival,4.47347456864011,0.1577426462344588,6.857355364904922,0.1657005816176674,17.521170581590233,0.48508496617037244,8714470.100000001,16845.676922093786,87944.86741975375,251.84594231720098,16.651111111111113,15.835,23.044444444444444,99.1,0.9,16.066666666666666,15.166666666666666,0.6666666666666666,0.006666666666666667,0.8666666666666667,0.03333333333333333,0.0,0.0,30
1.5,1.5086,58,adaptive_mpc,2.4578848972511085,0.055795197086333785,4.859700270180825,0.07908717401538379,11.164572511060841,0.19462252641725802,8739824.700000001,18707.67524007622,87516.03261010101,196.50243142545048,1.4411111111111112,8.7275,47.723333333333336,99.86666666666666,0.13333333333333333,16.166666666666668,16.033333333333335,1.1333333333333333,0.011333333333333334,0.0,0.13333333333333333,0.0,0.0,30
